recordId,fullName,email,city,state,country,age,signupDate,purchaseAmount,status
REC-02785,Ananya Joshi,ananya.joshi2785@example.com,Jaipur,Rajasthan,India,51,2026-01-22,3813.71,Prospect
REC-02786,Ananya Desai,ananya.desai2786@example.com,Chennai,Tamil Nadu,India,46,2025-10-16,2703.86,Prospect
REC-02787,Krish Iyer,krish.iyer2787@example.com,Kolkata,West Bengal,India,42,2025-09-24,2374.28,Prospect
REC-02788,Arjun Shah,arjun.shah2788@example.com,Chennai,Tamil Nadu,India,53,2025-07-01,4785.71,Active
REC-02789,Arjun Reddy,arjun.reddy2789@example.com,Bengaluru,Karnataka,India,26,2025-04-16,1461.32,Active
REC-02790,Aarav Shah,aarav.shah2790@example.com,Pune,Maharashtra,India,26,2025-08-20,3902.93,Inactive
REC-02791,Meera Iyer,meera.iyer2791@example.com,Pune,Maharashtra,India,28,2026-02-20,2712.66,Prospect
REC-02792,Riya Patel,riya.patel2792@example.com,Chennai,Tamil Nadu,India,42,2026-01-27,4401.72,Prospect
REC-02793,Ishaan Shah,ishaan.shah2793@example.com,Pune,Maharashtra,India,51,2025-10-12,2158.40,Inactive
REC-02794,Aditya Patel,aditya.patel2794@example.com,Pune,Maharashtra,India,50,2025-06-15,223.54,Inactive
REC-02795,Diya Nair,diya.nair2795@example.com,Delhi,Delhi,India,41,2025-07-12,2511.11,Inactive
REC-02796,Krish Reddy,krish.reddy2796@example.com,Mumbai,Maharashtra,India,37,2026-01-01,1904.66,Inactive
REC-02797,Ananya Reddy,ananya.reddy2797@example.com,Mumbai,Maharashtra,India,33,2025-06-17,2899.33,Active
REC-02798,Arjun Patel,arjun.patel2798@example.com,Surat,Gujarat,India,36,2025-06-16,938.95,Inactive
REC-02799,Aditya Gupta,aditya.gupta2799@example.com,Mumbai,Maharashtra,India,48,2025-11-04,3942.53,Prospect
REC-02800,Riya Verma,riya.verma2800@example.com,Bengaluru,Karnataka,India,27,2025-12-28,2982.79,Prospect
REC-02801,Ishaan Reddy,ishaan.reddy2801@example.com,Ahmedabad,Gujarat,India,47,2026-02-15,3583.50,Inactive
REC-02802,Vivaan Patel,vivaan.patel2802@example.com,Surat,Gujarat,India,37,2025-06-01,331.89,Active
REC-02803,Kabir Iyer,kabir.iyer2803@example.com,Chennai,Tamil Nadu,India,28,2025-10-06,4955.91,Inactive
REC-02804,Aditya Desai,aditya.desai2804@example.com,Chennai,Tamil Nadu,India,45,2026-02-09,4860.65,Active
REC-02805,Aarav Desai,aarav.desai2805@example.com,Delhi,Delhi,India,48,2025-04-26,4903.32,Inactive
REC-02806,Aarav Shah,aarav.shah2806@example.com,Bengaluru,Karnataka,India,37,2025-06-01,4155.57,Prospect
REC-02807,Arjun Patel,arjun.patel2807@example.com,Pune,Maharashtra,India,38,2025-05-27,1392.88,Active
REC-02808,Arjun Nair,arjun.nair2808@example.com,Mumbai,Maharashtra,India,42,2025-07-08,2070.18,Inactive
REC-02809,Riya Joshi,riya.joshi2809@example.com,Kolkata,West Bengal,India,20,2026-01-20,2216.21,Inactive
REC-02810,Arjun Patel,arjun.patel2810@example.com,Chennai,Tamil Nadu,India,30,2025-03-19,4014.59,Active
REC-02811,Meera Sharma,meera.sharma2811@example.com,Ahmedabad,Gujarat,India,31,2025-12-25,4201.96,Prospect
REC-02812,Kabir Joshi,kabir.joshi2812@example.com,Pune,Maharashtra,India,23,2025-06-13,634.39,Active
REC-02813,Kabir Gupta,kabir.gupta2813@example.com,Mumbai,Maharashtra,India,39,2025-12-12,323.12,Prospect
REC-02814,Ishaan Nair,ishaan.nair2814@example.com,Chennai,Tamil Nadu,India,51,2025-11-17,1525.59,Prospect
REC-02815,Vivaan Joshi,vivaan.joshi2815@example.com,Pune,Maharashtra,India,25,2026-02-15,167.30,Inactive
REC-02816,Saanvi Gupta,saanvi.gupta2816@example.com,Jaipur,Rajasthan,India,53,2025-09-13,3756.96,Active
REC-02817,Ishaan Joshi,ishaan.joshi2817@example.com,Delhi,Delhi,India,35,2025-04-28,4187.42,Inactive
REC-02818,Saanvi Verma,saanvi.verma2818@example.com,Kolkata,West Bengal,India,51,2025-10-19,3119.62,Prospect
REC-02819,Saanvi Joshi,saanvi.joshi2819@example.com,Pune,Maharashtra,India,45,2025-03-24,4431.38,Inactive
REC-02820,Ishaan Iyer,ishaan.iyer2820@example.com,Delhi,Delhi,India,27,2026-02-16,4954.08,Prospect
REC-02821,Ishaan Verma,ishaan.verma2821@example.com,Pune,Maharashtra,India,37,2025-05-11,1167.87,Active
REC-02822,Saanvi Verma,saanvi.verma2822@example.com,Ahmedabad,Gujarat,India,37,2026-02-06,2809.89,Active
REC-02823,Kabir Joshi,kabir.joshi2823@example.com,Pune,Maharashtra,India,23,2025-06-05,4673.43,Prospect
REC-02824,Riya Nair,riya.nair2824@example.com,Kolkata,West Bengal,India,33,2025-12-08,1795.89,Inactive
REC-02825,Ananya Desai,ananya.desai2825@example.com,Mumbai,Maharashtra,India,25,2025-06-19,3801.91,Inactive
REC-02826,Riya Desai,riya.desai2826@example.com,Bengaluru,Karnataka,India,29,2025-09-09,1598.90,Inactive
REC-02827,Aarav Mehta,aarav.mehta2827@example.com,Mumbai,Maharashtra,India,28,2026-01-25,1597.91,Prospect
REC-02828,Krish Joshi,krish.joshi2828@example.com,Surat,Gujarat,India,41,2026-01-25,1693.57,Prospect
REC-02829,Meera Sharma,meera.sharma2829@example.com,Chennai,Tamil Nadu,India,47,2025-10-25,535.62,Prospect
REC-02830,Aarav Patel,aarav.patel2830@example.com,Ahmedabad,Gujarat,India,39,2025-08-03,1758.13,Prospect
REC-02831,Ishaan Desai,ishaan.desai2831@example.com,Surat,Gujarat,India,46,2026-01-18,2401.18,Prospect
REC-02832,Riya Joshi,riya.joshi2832@example.com,Kolkata,West Bengal,India,23,2025-11-01,1228.79,Prospect
REC-02833,Riya Sharma,riya.sharma2833@example.com,Bengaluru,Karnataka,India,28,2025-06-08,2918.39,Inactive
REC-02834,Ishaan Gupta,ishaan.gupta2834@example.com,Delhi,Delhi,India,31,2025-12-19,701.70,Active
REC-02835,Meera Shah,meera.shah2835@example.com,Ahmedabad,Gujarat,India,48,2025-10-17,4986.18,Inactive
REC-02836,Aarav Shah,aarav.shah2836@example.com,Chennai,Tamil Nadu,India,24,2025-09-05,3247.15,Prospect
REC-02837,Krish Desai,krish.desai2837@example.com,Kolkata,West Bengal,India,40,2026-02-13,3228.71,Prospect
REC-02838,Aditya Verma,aditya.verma2838@example.com,Mumbai,Maharashtra,India,30,2025-12-27,1345.94,Prospect
REC-02839,Arjun Verma,arjun.verma2839@example.com,Jaipur,Rajasthan,India,32,2025-04-17,1291.96,Active
REC-02840,Diya Verma,diya.verma2840@example.com,Chennai,Tamil Nadu,India,22,2026-02-19,577.50,Inactive
REC-02841,Vivaan Reddy,vivaan.reddy2841@example.com,Mumbai,Maharashtra,India,51,2025-04-04,4832.69,Active
REC-02842,Ishaan Nair,ishaan.nair2842@example.com,Delhi,Delhi,India,38,2025-05-01,2791.61,Inactive
REC-02843,Ananya Verma,ananya.verma2843@example.com,Kolkata,West Bengal,India,26,2025-09-01,1593.63,Active
REC-02844,Ishaan Nair,ishaan.nair2844@example.com,Hyderabad,Telangana,India,39,2025-12-10,1413.87,Prospect
REC-02845,Kabir Iyer,kabir.iyer2845@example.com,Kolkata,West Bengal,India,54,2025-09-16,2788.73,Active
REC-02846,Vivaan Joshi,vivaan.joshi2846@example.com,Delhi,Delhi,India,49,2025-12-12,1531.24,Inactive
REC-02847,Ananya Desai,ananya.desai2847@example.com,Mumbai,Maharashtra,India,51,2025-09-24,802.58,Prospect
REC-02848,Riya Mehta,riya.mehta2848@example.com,Chennai,Tamil Nadu,India,32,2025-10-27,3943.14,Active
REC-02849,Kabir Patel,kabir.patel2849@example.com,Kolkata,West Bengal,India,45,2025-11-11,1314.67,Prospect
REC-02850,Ishaan Sharma,ishaan.sharma2850@example.com,Pune,Maharashtra,India,37,2025-12-07,1460.23,Inactive
REC-02851,Aarav Iyer,aarav.iyer2851@example.com,Hyderabad,Telangana,India,47,2025-03-28,2309.99,Inactive
REC-02852,Krish Shah,krish.shah2852@example.com,Pune,Maharashtra,India,25,2025-06-24,229.73,Inactive
REC-02853,Ananya Patel,ananya.patel2853@example.com,Mumbai,Maharashtra,India,37,2026-01-24,4426.73,Active
REC-02854,Riya Desai,riya.desai2854@example.com,Mumbai,Maharashtra,India,36,2025-03-09,2816.17,Active
REC-02855,Saanvi Gupta,saanvi.gupta2855@example.com,Mumbai,Maharashtra,India,24,2025-10-14,1594.77,Prospect
REC-02856,Meera Desai,meera.desai2856@example.com,Surat,Gujarat,India,24,2025-06-14,2762.68,Prospect
REC-02857,Krish Verma,krish.verma2857@example.com,Surat,Gujarat,India,36,2025-09-26,1677.68,Inactive
REC-02858,Saanvi Patel,saanvi.patel2858@example.com,Surat,Gujarat,India,29,2025-04-30,439.21,Prospect
REC-02859,Meera Desai,meera.desai2859@example.com,Surat,Gujarat,India,38,2025-05-16,1546.27,Inactive
REC-02860,Diya Nair,diya.nair2860@example.com,Ahmedabad,Gujarat,India,43,2025-12-04,2198.72,Prospect
REC-02861,Ishaan Joshi,ishaan.joshi2861@example.com,Chennai,Tamil Nadu,India,43,2025-06-07,3702.40,Prospect
REC-02862,Riya Mehta,riya.mehta2862@example.com,Jaipur,Rajasthan,India,41,2025-11-01,2686.46,Inactive
REC-02863,Riya Patel,riya.patel2863@example.com,Ahmedabad,Gujarat,India,49,2025-08-16,3982.84,Active
REC-02864,Arjun Desai,arjun.desai2864@example.com,Pune,Maharashtra,India,22,2025-03-10,4416.11,Prospect
REC-02865,Riya Shah,riya.shah2865@example.com,Delhi,Delhi,India,49,2025-05-08,797.30,Active
REC-02866,Vivaan Joshi,vivaan.joshi2866@example.com,Kolkata,West Bengal,India,36,2026-01-17,1845.99,Prospect
REC-02867,Aditya Desai,aditya.desai2867@example.com,Mumbai,Maharashtra,India,40,2025-05-12,805.46,Inactive
REC-02868,Krish Sharma,krish.sharma2868@example.com,Hyderabad,Telangana,India,42,2025-09-09,4649.30,Prospect
REC-02869,Krish Sharma,krish.sharma2869@example.com,Surat,Gujarat,India,37,2025-07-29,2453.85,Inactive
REC-02870,Vivaan Sharma,vivaan.sharma2870@example.com,Pune,Maharashtra,India,34,2025-03-28,1264.02,Prospect
REC-02871,Meera Desai,meera.desai2871@example.com,Hyderabad,Telangana,India,25,2025-11-28,3579.60,Active
REC-02872,Ishaan Verma,ishaan.verma2872@example.com,Chennai,Tamil Nadu,India,31,2025-11-26,4816.10,Prospect
REC-02873,Vivaan Nair,vivaan.nair2873@example.com,Jaipur,Rajasthan,India,33,2026-02-09,1233.97,Inactive
REC-02874,Aarav Iyer,aarav.iyer2874@example.com,Surat,Gujarat,India,23,2025-09-18,175.63,Inactive
REC-02875,Ishaan Shah,ishaan.shah2875@example.com,Mumbai,Maharashtra,India,33,2026-01-22,935.19,Inactive
REC-02876,Ananya Iyer,ananya.iyer2876@example.com,Pune,Maharashtra,India,49,2025-10-04,4014.86,Prospect
REC-02877,Krish Nair,krish.nair2877@example.com,Pune,Maharashtra,India,27,2025-10-16,1295.95,Prospect
REC-02878,Meera Verma,meera.verma2878@example.com,Mumbai,Maharashtra,India,30,2025-09-02,2147.24,Active
REC-02879,Diya Sharma,diya.sharma2879@example.com,Jaipur,Rajasthan,India,53,2025-04-26,3530.46,Prospect
REC-02880,Krish Iyer,krish.iyer2880@example.com,Surat,Gujarat,India,34,2025-02-26,854.27,Inactive
REC-02881,Kabir Desai,kabir.desai2881@example.com,Chennai,Tamil Nadu,India,35,2026-01-21,2477.39,Active
REC-02882,Saanvi Gupta,saanvi.gupta2882@example.com,Ahmedabad,Gujarat,India,33,2025-08-28,2846.80,Prospect
REC-02883,Meera Kapoor,meera.kapoor2883@example.com,Chennai,Tamil Nadu,India,29,2025-06-17,2405.65,Active
REC-02884,Saanvi Mehta,saanvi.mehta2884@example.com,Mumbai,Maharashtra,India,45,2025-08-04,3805.02,Active
REC-02885,Riya Sharma,riya.sharma2885@example.com,Bengaluru,Karnataka,India,54,2025-07-15,1625.68,Inactive
REC-02886,Ishaan Iyer,ishaan.iyer2886@example.com,Chennai,Tamil Nadu,India,31,2025-03-07,173.54,Inactive
REC-02887,Kabir Joshi,kabir.joshi2887@example.com,Hyderabad,Telangana,India,27,2025-11-10,4430.02,Inactive
REC-02888,Arjun Sharma,arjun.sharma2888@example.com,Pune,Maharashtra,India,22,2025-09-20,4935.26,Inactive
REC-02889,Krish Shah,krish.shah2889@example.com,Surat,Gujarat,India,37,2026-01-25,1846.04,Active
REC-02890,Aarav Shah,aarav.shah2890@example.com,Chennai,Tamil Nadu,India,37,2025-12-09,4397.03,Inactive
REC-02891,Saanvi Kapoor,saanvi.kapoor2891@example.com,Delhi,Delhi,India,30,2025-09-16,4180.39,Inactive
REC-02892,Riya Patel,riya.patel2892@example.com,Ahmedabad,Gujarat,India,33,2025-12-01,302.91,Active
REC-02893,Ishaan Verma,ishaan.verma2893@example.com,Ahmedabad,Gujarat,India,29,2025-04-05,4611.30,Prospect
REC-02894,Saanvi Shah,saanvi.shah2894@example.com,Pune,Maharashtra,India,32,2026-02-20,667.31,Active
REC-02895,Meera Sharma,meera.sharma2895@example.com,Kolkata,West Bengal,India,46,2025-09-30,398.38,Prospect
REC-02896,Meera Reddy,meera.reddy2896@example.com,Kolkata,West Bengal,India,24,2025-08-19,3538.88,Inactive
REC-02897,Riya Gupta,riya.gupta2897@example.com,Jaipur,Rajasthan,India,46,2025-05-08,4643.99,Inactive
REC-02898,Ananya Iyer,ananya.iyer2898@example.com,Mumbai,Maharashtra,India,35,2025-04-13,4177.41,Active
REC-02899,Aditya Patel,aditya.patel2899@example.com,Delhi,Delhi,India,21,2025-10-08,597.32,Prospect
REC-02900,Riya Kapoor,riya.kapoor2900@example.com,Kolkata,West Bengal,India,53,2025-06-16,1499.20,Active
REC-02901,Diya Kapoor,diya.kapoor2901@example.com,Delhi,Delhi,India,48,2026-01-22,3483.86,Active
REC-02902,Arjun Iyer,arjun.iyer2902@example.com,Pune,Maharashtra,India,49,2025-06-27,2062.22,Active
REC-02903,Aditya Patel,aditya.patel2903@example.com,Mumbai,Maharashtra,India,46,2025-09-13,1644.41,Prospect
REC-02904,Kabir Nair,kabir.nair2904@example.com,Hyderabad,Telangana,India,20,2025-07-24,3819.42,Prospect
REC-02905,Ananya Reddy,ananya.reddy2905@example.com,Chennai,Tamil Nadu,India,23,2025-10-25,182.74,Inactive
REC-02906,Krish Patel,krish.patel2906@example.com,Pune,Maharashtra,India,47,2025-08-18,3933.30,Active
REC-02907,Aarav Desai,aarav.desai2907@example.com,Hyderabad,Telangana,India,50,2025-11-23,276.18,Active
REC-02908,Diya Iyer,diya.iyer2908@example.com,Ahmedabad,Gujarat,India,21,2025-10-22,3585.98,Prospect
REC-02909,Meera Reddy,meera.reddy2909@example.com,Chennai,Tamil Nadu,India,31,2025-09-02,1443.20,Inactive
REC-02910,Diya Patel,diya.patel2910@example.com,Surat,Gujarat,India,44,2025-07-04,3590.26,Inactive
REC-02911,Arjun Nair,arjun.nair2911@example.com,Bengaluru,Karnataka,India,32,2025-04-02,1051.22,Inactive
REC-02912,Vivaan Patel,vivaan.patel2912@example.com,Hyderabad,Telangana,India,53,2025-08-09,989.53,Inactive
REC-02913,Kabir Verma,kabir.verma2913@example.com,Chennai,Tamil Nadu,India,49,2025-05-11,2054.44,Prospect
REC-02914,Arjun Nair,arjun.nair2914@example.com,Jaipur,Rajasthan,India,51,2025-10-18,2766.78,Inactive
REC-02915,Ishaan Joshi,ishaan.joshi2915@example.com,Hyderabad,Telangana,India,22,2025-04-11,2340.10,Active
REC-02916,Saanvi Nair,saanvi.nair2916@example.com,Surat,Gujarat,India,44,2025-09-13,2422.83,Inactive
REC-02917,Kabir Iyer,kabir.iyer2917@example.com,Mumbai,Maharashtra,India,49,2025-04-19,3609.38,Active
REC-02918,Meera Mehta,meera.mehta2918@example.com,Kolkata,West Bengal,India,41,2025-05-26,2384.29,Prospect
REC-02919,Ananya Kapoor,ananya.kapoor2919@example.com,Jaipur,Rajasthan,India,20,2025-06-21,4354.68,Prospect
REC-02920,Aditya Patel,aditya.patel2920@example.com,Pune,Maharashtra,India,34,2025-07-13,3726.62,Inactive
REC-02921,Riya Reddy,riya.reddy2921@example.com,Jaipur,Rajasthan,India,41,2025-10-02,1889.71,Inactive
REC-02922,Diya Sharma,diya.sharma2922@example.com,Pune,Maharashtra,India,33,2025-09-30,796.81,Prospect
REC-02923,Kabir Nair,kabir.nair2923@example.com,Chennai,Tamil Nadu,India,53,2025-09-08,693.14,Inactive
REC-02924,Ishaan Nair,ishaan.nair2924@example.com,Hyderabad,Telangana,India,37,2025-08-15,2345.52,Prospect
REC-02925,Aditya Shah,aditya.shah2925@example.com,Pune,Maharashtra,India,31,2025-03-21,812.49,Inactive
REC-02926,Vivaan Shah,vivaan.shah2926@example.com,Kolkata,West Bengal,India,36,2025-05-11,1630.46,Inactive
REC-02927,Vivaan Verma,vivaan.verma2927@example.com,Bengaluru,Karnataka,India,37,2025-12-29,1775.53,Prospect
REC-02928,Ishaan Kapoor,ishaan.kapoor2928@example.com,Jaipur,Rajasthan,India,34,2025-05-13,2418.59,Prospect
REC-02929,Ananya Iyer,ananya.iyer2929@example.com,Mumbai,Maharashtra,India,40,2025-12-24,2284.48,Active
REC-02930,Aditya Iyer,aditya.iyer2930@example.com,Mumbai,Maharashtra,India,33,2025-11-21,3585.36,Active
REC-02931,Saanvi Sharma,saanvi.sharma2931@example.com,Jaipur,Rajasthan,India,40,2025-07-28,3691.90,Inactive
REC-02932,Aditya Nair,aditya.nair2932@example.com,Ahmedabad,Gujarat,India,32,2025-10-11,4469.39,Inactive
REC-02933,Kabir Mehta,kabir.mehta2933@example.com,Pune,Maharashtra,India,53,2025-08-22,4707.83,Inactive
REC-02934,Aarav Joshi,aarav.joshi2934@example.com,Bengaluru,Karnataka,India,53,2025-05-05,2659.88,Inactive
REC-02935,Arjun Joshi,arjun.joshi2935@example.com,Kolkata,West Bengal,India,46,2025-04-17,2241.68,Active
REC-02936,Krish Shah,krish.shah2936@example.com,Chennai,Tamil Nadu,India,37,2026-02-11,3888.88,Inactive
REC-02937,Ananya Patel,ananya.patel2937@example.com,Mumbai,Maharashtra,India,39,2026-02-11,1375.00,Inactive
REC-02938,Meera Mehta,meera.mehta2938@example.com,Pune,Maharashtra,India,53,2025-08-15,1392.06,Prospect
REC-02939,Kabir Kapoor,kabir.kapoor2939@example.com,Kolkata,West Bengal,India,34,2025-10-13,4664.33,Prospect
REC-02940,Kabir Patel,kabir.patel2940@example.com,Chennai,Tamil Nadu,India,40,2026-01-28,1262.85,Inactive
REC-02941,Aditya Gupta,aditya.gupta2941@example.com,Mumbai,Maharashtra,India,44,2025-12-25,1026.05,Prospect
REC-02942,Krish Sharma,krish.sharma2942@example.com,Kolkata,West Bengal,India,42,2025-03-01,918.48,Prospect
REC-02943,Kabir Desai,kabir.desai2943@example.com,Bengaluru,Karnataka,India,25,2025-03-08,4225.39,Inactive
REC-02944,Diya Sharma,diya.sharma2944@example.com,Surat,Gujarat,India,38,2025-03-28,1423.91,Active
REC-02945,Meera Sharma,meera.sharma2945@example.com,Bengaluru,Karnataka,India,38,2025-11-30,1322.10,Inactive
REC-02946,Aarav Mehta,aarav.mehta2946@example.com,Mumbai,Maharashtra,India,43,2025-04-09,2083.67,Prospect
REC-02947,Diya Sharma,diya.sharma2947@example.com,Pune,Maharashtra,India,28,2025-09-12,2506.56,Active
REC-02948,Ishaan Verma,ishaan.verma2948@example.com,Bengaluru,Karnataka,India,24,2025-09-23,4273.14,Inactive
REC-02949,Aarav Nair,aarav.nair2949@example.com,Kolkata,West Bengal,India,45,2026-01-09,2134.20,Inactive
REC-02950,Riya Shah,riya.shah2950@example.com,Jaipur,Rajasthan,India,36,2025-08-17,3689.73,Inactive
REC-02951,Arjun Gupta,arjun.gupta2951@example.com,Surat,Gujarat,India,42,2025-05-22,2240.92,Inactive
REC-02952,Krish Reddy,krish.reddy2952@example.com,Bengaluru,Karnataka,India,34,2026-01-01,3071.61,Active
REC-02953,Saanvi Patel,saanvi.patel2953@example.com,Bengaluru,Karnataka,India,43,2025-12-07,1094.69,Active
REC-02954,Vivaan Shah,vivaan.shah2954@example.com,Chennai,Tamil Nadu,India,32,2026-02-06,697.35,Prospect
REC-02955,Meera Patel,meera.patel2955@example.com,Pune,Maharashtra,India,30,2025-09-12,4187.91,Active
REC-02956,Saanvi Verma,saanvi.verma2956@example.com,Chennai,Tamil Nadu,India,22,2025-05-09,1447.06,Inactive
REC-02957,Meera Gupta,meera.gupta2957@example.com,Pune,Maharashtra,India,42,2025-04-13,3317.78,Active
REC-02958,Aditya Kapoor,aditya.kapoor2958@example.com,Pune,Maharashtra,India,41,2025-12-03,3919.15,Active
REC-02959,Meera Desai,meera.desai2959@example.com,Mumbai,Maharashtra,India,21,2025-07-29,2811.91,Active
REC-02960,Kabir Joshi,kabir.joshi2960@example.com,Bengaluru,Karnataka,India,52,2025-11-21,1858.21,Active
REC-02961,Meera Iyer,meera.iyer2961@example.com,Kolkata,West Bengal,India,43,2025-07-17,2685.18,Active
REC-02962,Vivaan Patel,vivaan.patel2962@example.com,Kolkata,West Bengal,India,26,2025-07-21,1559.65,Inactive
REC-02963,Aarav Joshi,aarav.joshi2963@example.com,Jaipur,Rajasthan,India,34,2025-09-27,3004.00,Inactive
REC-02964,Aditya Gupta,aditya.gupta2964@example.com,Bengaluru,Karnataka,India,39,2025-12-12,4949.61,Active
REC-02965,Aarav Iyer,aarav.iyer2965@example.com,Pune,Maharashtra,India,46,2026-02-15,3588.58,Prospect
REC-02966,Saanvi Nair,saanvi.nair2966@example.com,Pune,Maharashtra,India,33,2025-05-03,3144.76,Active
REC-02967,Kabir Desai,kabir.desai2967@example.com,Hyderabad,Telangana,India,35,2025-04-13,1492.22,Inactive
REC-02968,Arjun Shah,arjun.shah2968@example.com,Chennai,Tamil Nadu,India,37,2025-05-29,4679.55,Active
REC-02969,Vivaan Desai,vivaan.desai2969@example.com,Hyderabad,Telangana,India,28,2025-05-11,650.88,Prospect
REC-02970,Vivaan Kapoor,vivaan.kapoor2970@example.com,Surat,Gujarat,India,28,2025-12-31,1397.18,Active
REC-02971,Meera Desai,meera.desai2971@example.com,Delhi,Delhi,India,49,2025-08-18,4578.05,Active
REC-02972,Diya Kapoor,diya.kapoor2972@example.com,Kolkata,West Bengal,India,41,2025-11-18,2953.79,Prospect
REC-02973,Aditya Patel,aditya.patel2973@example.com,Chennai,Tamil Nadu,India,49,2025-04-16,204.00,Active
REC-02974,Ananya Desai,ananya.desai2974@example.com,Bengaluru,Karnataka,India,26,2025-03-29,4314.88,Prospect
REC-02975,Ishaan Shah,ishaan.shah2975@example.com,Delhi,Delhi,India,49,2025-09-06,2280.22,Active
REC-02976,Ishaan Mehta,ishaan.mehta2976@example.com,Kolkata,West Bengal,India,31,2025-12-16,2628.09,Inactive
REC-02977,Ananya Desai,ananya.desai2977@example.com,Pune,Maharashtra,India,53,2025-05-17,3473.00,Prospect
REC-02978,Meera Patel,meera.patel2978@example.com,Surat,Gujarat,India,46,2025-09-30,2347.33,Prospect
REC-02979,Meera Kapoor,meera.kapoor2979@example.com,Surat,Gujarat,India,45,2026-01-24,1032.80,Inactive
REC-02980,Ananya Joshi,ananya.joshi2980@example.com,Delhi,Delhi,India,24,2025-12-05,273.67,Active
REC-02981,Riya Patel,riya.patel2981@example.com,Bengaluru,Karnataka,India,39,2025-10-11,1613.72,Inactive
REC-02982,Diya Gupta,diya.gupta2982@example.com,Chennai,Tamil Nadu,India,25,2025-11-24,3941.43,Prospect
REC-02983,Saanvi Desai,saanvi.desai2983@example.com,Kolkata,West Bengal,India,51,2025-12-18,816.70,Inactive
REC-02984,Aarav Kapoor,aarav.kapoor2984@example.com,Pune,Maharashtra,India,41,2025-05-10,1650.23,Prospect
REC-02985,Meera Nair,meera.nair2985@example.com,Bengaluru,Karnataka,India,44,2025-04-24,1720.06,Prospect
REC-02986,Meera Nair,meera.nair2986@example.com,Delhi,Delhi,India,26,2025-08-09,854.77,Active
